Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
20,20,1,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,1
20,20,1,1,5.6,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,1
20,20,1,1,5.7,100.008,95.2153,100.008,100.008,98.4104,99.7131,0,13,0,0,13,3
20,20,1,1,5.8,100.008,95.0867,100.008,100.008,98.3676,98.0096,0,29,1,0,30,11
20,20,1,1,5.9,100.008,95.9108,96.4887,98.2004,96.8666,96.8571,0,55,5,1,61,18
20,20,1,1,6,100.008,96.295,98.0538,100.008,98.1189,96.0043,0,96,13,1,110,29
20,20,1,1,6.1,100.008,96.0068,98.8551,99.0247,97.9622,92.6986,0,166,36,5,207,51
20,20,1,1,6.2,100.008,95.404,98.6072,98.682,97.5644,88.8187,0,273,98,16,387,101
20,20,1,1,6.3,100.008,94.831,98.3013,98.4173,97.1832,86.962,0,412,182,55,649,167
20,20,1,1,6.4,100.008,92.2082,96.8921,97.8154,95.6385,83.7867,0,542,358,143,1043,276
20,20,1,1,6.5,100.008,89.631,95.4754,96.3782,93.8282,81.2206,0,704,560,325,1589,434
20,20,1,1,6.6,100.008,84.5637,92.8195,90.9114,89.4315,78.8285,0,934,834,594,2362,638
20,20,1,1,6.7,100.008,80.6159,88.1067,86.1248,84.9491,76.8182,0,1161,1101,900,3162,897
20,20,1,1,6.8,100.008,79.7105,85.2819,83.9847,82.9924,74.1246,0,1347,1333,1202,3882,1163
20,20,1,1,6.9,100.008,77.2149,83.1766,82.519,80.9702,72.9306,0,1534,1527,1433,4494,1386
20,20,1,1,7,100.008,77.0999,82.2784,79.9383,79.7722,71.1561,0,1702,1684,1667,5053,1663
20,20,1,1,7.1,100.008,75.9238,80.2369,78.9931,78.3846,70.5932,0,1806,1808,1821,5435,1851
20,20,1,1,7.2,99.061,74.294,79.7498,78.7143,77.586,69.7366,3,1948,1903,1942,5793,2013
20,20,1,1,7.3,92.6892,72.3866,78.3331,76.7453,75.8217,68.7802,48,2062,1996,2055,6113,2163
20,20,1,1,7.4,79.8993,72.3615,77.1722,73.6087,74.3808,67.9693,240,2088,2030,2128,6246,2250
20,20,1,1,7.5,75.4322,70.9359,76.4103,72.1978,73.1813,65.7111,535,2148,2056,2147,6351,2289
20,20,1,1,7.6,72.8052,69.8354,74.5603,70.7429,71.7128,67.1622,850,2164,2108,2200,6472,2331
20,20,1,1,7.7,73.0606,68.1881,71.786,70.466,70.1467,65.9719,1136,2225,2157,2197,6579,2290
20,20,1,1,7.8,72.9632,69.287,70.5364,68.2266,69.35,64.0955,1368,2218,2207,2288,6713,2128
20,20,1,1,7.9,72.4022,66.0864,70.4442,66.0394,67.5233,61.968,1437,2268,2193,2350,6811,1921
20,20,1,1,8,71.4735,65.5977,68.2052,64.9022,66.235,58.6427,1387,2078,2010,2079,6167,1697
20,20,1,1,8.1,68.1413,64.3891,66.1484,60.736,63.7579,52.9941,1308,1873,1764,1870,5507,1476
20,20,1,1,8.2,62.223,59.8348,61.5262,56.9622,59.441,44.8433,1116,1658,1515,1592,4765,1213
20,20,1,1,8.3,56.1834,53.7985,53.2667,49.2858,52.117,40.9667,861,1420,1267,1327,4014,959
20,20,1,1,8.4,43.7293,43.9152,41.3392,37.9087,41.0544,38.699,607,1164,1030,1046,3240,706
20,20,1,1,8.5,93.4646,41.4344,38.5907,37.2216,39.0822,44.8059,354,897,773,803,2473,447
20,20,1,1,8.6,94.7733,43.0568,38.8513,38.1098,40.0059,67.6875,110,617,542,542,1701,191
20,20,1,1,8.7,94.1917,91.625,96.4073,100.008,96.0134,100.008,10,333,288,300,921,13
20,20,1,1,8.8,93.6218,91.8003,100.008,100.008,97.2721,100.008,9,67,40,39,146,0
20,20,1,1,8.9,100.008,92.2281,100.008,100.008,97.4147,100.008,5,7,0,0,7,0
20,20,1,1,9,100.008,91.1334,100.008,100.008,97.0498,100.008,2,2,0,0,2,0
20,20,1,1,9.1,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,1,1,9.2,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,1,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
20,20,2,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,0,0,0,0,1
20,20,2,1,5.4,100.008,93.8381,100.008,100.008,97.9514,100.008,0,1,0,0,1,1
20,20,2,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,3
20,20,2,1,5.6,100.008,92.7434,100.008,100.008,97.5865,97.1579,0,6,0,0,6,4
20,20,2,1,5.7,100.008,94.2986,100.008,100.008,98.1049,96.2078,0,21,1,0,22,4
20,20,2,1,5.8,100.008,95.7551,100.008,100.008,98.5904,95.7688,0,39,2,0,41,13
20,20,2,1,5.9,100.008,96.5534,98.9671,92.7814,96.1007,95.0098,0,80,9,1,90,20
20,20,2,1,6,100.008,96.7543,98.076,100.008,98.2794,94.6855,0,148,19,2,169,36
20,20,2,1,6.1,100.008,96.1419,99.0367,97.8827,97.6871,90.6274,0,237,50,7,294,74
20,20,2,1,6.2,100.008,95.0529,98.6816,98.8447,97.5264,89.2596,0,336,134,31,501,129
20,20,2,1,6.3,100.008,94.013,97.0087,99.4188,96.8135,84.8804,0,475,254,101,830,202
20,20,2,1,6.4,100.008,91.0511,96.6061,95.1555,94.2709,82.6238,0,652,444,230,1326,313
20,20,2,1,6.5,100.008,87.869,95.1288,94.5274,92.5084,81.0765,0,796,669,436,1901,460
20,20,2,1,6.6,100.008,84.2251,90.9571,91.6799,88.9541,77.979,0,1018,951,684,2653,690
20,20,2,1,6.7,100.008,81.1524,87.4338,87.5738,85.3867,74.2383,0,1240,1194,1009,3443,974
20,20,2,1,6.8,100.008,79.1842,84.9445,84.508,82.8789,72.1215,0,1404,1420,1287,4111,1237
20,20,2,1,6.9,100.008,78.0691,82.8762,82.326,81.0905,70.9307,0,1579,1586,1531,4696,1476
20,20,2,1,7,100.008,75.9133,81.7152,81.144,79.5908,70.4291,0,1733,1728,1682,5143,1733
20,20,2,1,7.1,100.008,74.9492,80.3712,78.9037,78.0747,70.1793,0,1865,1818,1829,5512,1953
20,20,2,1,7.2,95.2511,74.085,80.3726,78.4225,77.6267,69.8919,11,1959,1903,1939,5801,2053
20,20,2,1,7.3,87.045,73.2504,78.1263,76.6379,76.0049,69.5133,60,2014,1992,2037,6043,2265
20,20,2,1,7.4,78.4294,72.8879,76.674,73.8392,74.467,67.7944,245,2056,2041,2110,6207,2313
20,20,2,1,7.5,70.2624,72.2659,73.6969,72.335,72.7659,65.869,532,2090,2104,2132,6326,2366
20,20,2,1,7.6,68.3722,70.813,72.5349,72.5789,71.9756,64.0233,820,2152,2144,2152,6448,2401
20,20,2,1,7.7,68.822,69.3029,70.6843,70.593,70.1934,62.5329,1072,2186,2168,2199,6553,2263
20,20,2,1,7.8,68.2812,67.4869,71.4171,69.8247,69.5762,60.8823,1238,2255,2189,2238,6682,2095
20,20,2,1,7.9,67.2686,67.2353,69.8621,68.1452,68.4142,57.9924,1271,2243,2189,2244,6676,1880
20,20,2,1,8,66.3465,65.4773,67.2065,66.365,66.3496,53.4903,1243,2035,1974,1997,6006,1643
20,20,2,1,8.1,66.0238,64.1425,64.5354,62.7648,63.8142,45.9702,1213,1811,1726,1758,5295,1405
20,20,2,1,8.2,60.6548,60.6117,59.0791,58.3636,59.3515,42.2569,1086,1614,1473,1472,4559,1161
20,20,2,1,8.3,50.8757,53.3006,51.1868,49.691,51.3928,43.4233,862,1372,1223,1215,3810,911
20,20,2,1,8.4,33.7927,43.6717,39.9196,38.9796,40.857,41.2444,604,1110,972,968,3050,648
20,20,2,1,8.5,100.008,43.9247,38.4905,38.0287,40.148,74.2718,342,829,729,729,2287,394
20,20,2,1,8.6,100.008,48.9304,39.0874,37.5547,41.8575,83.1045,101,532,493,483,1508,130
20,20,2,1,8.7,100.008,93.5453,99.1615,100.008,97.5716,100.008,2,269,225,227,721,4
20,20,2,1,8.8,100.008,91.4937,100.008,100.008,97.1699,100.008,2,28,1,0,29,0
20,20,2,1,8.9,100.008,94.1602,100.008,100.008,98.0587,100.008,2,9,0,0,9,0
20,20,2,1,9,100.008,91.1334,100.008,100.008,97.0498,100.008,2,4,0,0,4,0
20,20,2,1,9.1,100.008,91.1334,100.008,100.008,97.0498,100.008,0,2,0,0,2,0
20,20,2,1,9.2,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,2,1,9.3,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,2,1,9.4,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
20,20,3,1,5.4,100.008,100.008,100.008,100.008,100.008,96.923,0,1,0,0,1,2
20,20,3,1,5.5,100.008,95.2917,100.008,100.008,98.4359,93.8381,0,6,0,0,6,2
20,20,3,1,5.6,100.008,94.6822,100.008,100.008,98.2327,93.824,0,8,0,0,8,3
20,20,3,1,5.7,100.008,95.7821,100.008,88.9677,94.9193,95.939,0,17,0,1,18,6
20,20,3,1,5.8,100.008,95.9801,95.0197,100.008,97.0026,95.508,0,47,3,0,50,10
20,20,3,1,5.9,100.008,95.9186,99.8191,100.008,98.5819,94.395,0,77,8,1,86,19
20,20,3,1,6,100.008,96.7155,99.8101,100.008,98.8445,93.2301,0,131,17,0,148,35
20,20,3,1,6.1,100.008,95.8762,98.895,99.581,98.1174,93.5928,0,211,56,7,274,64
20,20,3,1,6.2,100.008,95.16,98.4373,98.3447,97.314,89.1959,0,322,111,27,460,98
20,20,3,1,6.3,100.008,94.2511,98.5311,98.7456,97.1759,85.0577,0,453,216,66,735,177
20,20,3,1,6.4,100.008,92.0305,96.6774,96.3918,95.0332,82.6011,0,596,394,193,1183,280
20,20,3,1,6.5,100.008,89.1604,94.1415,93.6735,92.3251,76.9409,0,781,620,386,1787,428
20,20,3,1,6.6,100.008,86.0607,90.4674,90.4021,88.9767,73.8045,0,989,886,673,2548,631
20,20,3,1,6.7,100.008,81.642,87.7135,86.5569,85.3041,73.0271,0,1215,1161,969,3345,884
20,20,3,1,6.8,100.008,79.3938,85.1921,86.0352,83.5404,72.1745,0,1383,1410,1253,4046,1172
20,20,3,1,6.9,100.008,78.1846,83.6731,83.8138,81.8905,71.0988,0,1585,1574,1486,4645,1474
20,20,3,1,7,100.008,76.672,81.4221,81.5021,79.8654,71.351,0,1726,1720,1690,5136,1711
20,20,3,1,7.1,100.008,75.8629,80.5936,79.4064,78.621,71.2339,0,1846,1837,1844,5527,1896
20,20,3,1,7.2,92.7104,75.5773,80.2199,78.092,77.9631,70.8561,3,1903,1897,1959,5759,2088
20,20,3,1,7.3,88.3323,72.9706,78.3393,76.7095,76.0065,68.7489,49,2006,1975,2021,6002,2289
20,20,3,1,7.4,83.8437,72.2231,77.4699,75.3618,75.0183,66.225,221,2068,2016,2072,6156,2328
20,20,3,1,7.5,76.0115,70.643,76.6872,73.1503,73.4935,64.133,485,2124,2039,2115,6278,2362
20,20,3,1,7.6,74.33,71.2749,75.118,72.6118,73.0016,63.2343,769,2147,2096,2161,6404,2405
20,20,3,1,7.7,73.2943,68.7442,72.2155,71.3786,70.7794,61.6972,1049,2206,2136,2160,6502,2305
20,20,3,1,7.8,72.9259,70.0704,71.3704,70.5522,70.6643,60.1364,1217,2219,2176,2227,6622,2130
20,20,3,1,7.9,71.1616,67.9787,70.5507,68.4873,69.0056,58.2774,1283,2223,2207,2264,6694,1931
20,20,3,1,8,70.3091,66.6011,69.6412,66.9512,67.7312,53.9842,1237,2067,1984,2033,6084,1697
20,20,3,1,8.1,68.5778,63.5687,67.2864,63.8855,64.9135,47.0851,1095,1861,1729,1780,5370,1445
20,20,3,1,8.2,63.3371,60.4699,63.0044,59.8094,61.0946,42.5305,1042,1630,1479,1509,4618,1203
20,20,3,1,8.3,53.1686,53.4513,55.0765,52.8685,53.7988,39.4833,812,1391,1230,1247,3868,949
20,20,3,1,8.4,36.2723,44.3761,42.6079,40.413,42.4656,37.6177,552,1146,974,993,3113,691
20,20,3,1,8.5,97.4579,42.6126,40.1409,38.2704,40.3413,41.8591,295,867,725,746,2338,435
20,20,3,1,8.6,100.008,46.9676,40.4977,37.4742,41.6465,100.008,47,577,473,509,1559,174
20,20,3,1,8.7,100.008,92.3967,100.008,100.008,97.4709,91.1334,4,294,239,249,782,1
20,20,3,1,8.8,100.008,93.1019,78.771,100.008,90.627,91.1334,4,30,2,0,32,1
20,20,3,1,8.9,100.008,93.3229,100.008,100.008,97.7796,91.1334,2,10,2,0,12,1
20,20,3,1,9,100.008,100.008,100.008,100.008,100.008,91.1334,2,3,0,0,3,1
20,20,3,1,9.1,100.008,100.008,100.008,100.008,100.008,91.1334,1,0,0,0,0,1
20,20,3,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,0,0,0,0,1
20,20,4,1,5.5,100.008,100.008,100.008,100.008,100.008,93.8381,0,1,0,0,1,1
20,20,4,1,5.6,100.008,95.3308,100.008,100.008,98.4489,94.1512,0,8,0,0,8,3
20,20,4,1,5.7,100.008,95.481,100.008,100.008,98.499,92.9185,0,21,1,0,22,7
20,20,4,1,5.8,100.008,95.8183,97.4797,100.008,97.7687,95.5152,0,41,4,0,45,12
20,20,4,1,5.9,100.008,96.8451,100.008,92.7814,96.5449,94.1197,0,80,3,1,84,27
20,20,4,1,6,100.008,96.5239,99.0407,100.008,98.5242,93.221,0,131,19,1,151,58
20,20,4,1,6.1,100.008,95.6213,99.1248,96.3237,97.0233,92.7559,0,230,50,10,290,95
20,20,4,1,6.2,100.008,94.487,98.3886,99.4267,97.4341,90.5984,0,351,145,42,538,150
20,20,4,1,6.3,100.008,92.8618,96.7589,97.085,95.5686,87.5291,0,469,276,132,877,223
20,20,4,1,6.4,100.008,91.0748,95.2603,96.3149,94.2167,84.1069,0,647,474,257,1378,329
20,20,4,1,6.5,100.008,86.4524,93.7972,94.1763,91.4753,82.2267,0,853,707,493,2053,510
20,20,4,1,6.6,100.008,82.4723,91.2468,89.3574,87.6922,79.6365,0,1045,1016,796,2857,736
20,20,4,1,6.7,100.008,79.2097,85.9606,86.2389,83.8031,76.8364,0,1301,1244,1064,3609,1015
20,20,4,1,6.8,100.008,77.4653,83.7858,83.814,81.6883,75.0427,0,1477,1452,1322,4251,1269
20,20,4,1,6.9,100.008,76.8659,81.6363,82.798,80.4334,74.1297,0,1616,1643,1557,4816,1527
20,20,4,1,7,100.008,75.0696,80.6526,80.8219,78.848,72.0562,0,1769,1779,1732,5280,1791
20,20,4,1,7.1,96.3558,74.2612,79.4858,79.6117,77.7863,70.5946,3,1914,1855,1850,5619,2025
20,20,4,1,7.2,95.4501,74.6684,78.9709,77.5818,77.0737,67.9711,18,1966,1944,1982,5892,2090
20,20,4,1,7.3,88.4162,73.6827,77.2578,74.6107,75.1837,64.8491,82,2053,2026,2095,6174,2126
20,20,4,1,7.4,76.9276,74.0468,75.4315,72.5421,74.0068,62.2004,302,2107,2069,2156,6332,2186
20,20,4,1,7.5,71.6891,72.4455,73.8493,70.7325,72.3424,60.8843,562,2134,2117,2210,6461,2223
20,20,4,1,7.6,71.2366,70.343,72.8073,69.2479,70.7994,61.8805,828,2184,2138,2262,6584,2224
20,20,4,1,7.7,71.1805,68.6178,70.9562,67.4076,68.9939,62.1052,1063,2206,2190,2290,6686,2119
20,20,4,1,7.8,70.8581,68.2771,68.3923,66.2866,67.652,60.1482,1200,2231,2255,2338,6824,2060
20,20,4,1,7.9,69.3778,66.9239,67.2313,64.5756,66.2436,57.8787,1239,2186,2222,2299,6707,1932
20,20,4,1,8,67.8719,64.6753,65.7264,62.5486,64.3167,54.8404,1174,2023,1966,2041,6030,1695
20,20,4,1,8.1,65.2027,60.8726,62.9331,58.5087,60.7715,50.1183,1032,1802,1704,1787,5293,1440
20,20,4,1,8.2,59.3209,56.0311,57.9848,53.3316,55.7825,43.0012,1032,1584,1451,1513,4548,1194
20,20,4,1,8.3,50.933,48.8287,48.646,44.638,47.3709,37.0308,783,1340,1209,1254,3803,958
20,20,4,1,8.4,37.635,41.3063,39.5244,37.6673,39.4993,38.5391,527,1080,982,975,3037,696
20,20,4,1,8.5,93.1583,42.9526,37.8375,37.0682,39.2861,41.1675,271,811,721,737,2269,440
20,20,4,1,8.6,94.8707,47.2276,39.014,36.4809,40.9075,83.3102,23,529,473,493,1495,175
20,20,4,1,8.7,94.8707,92.2501,95.4903,100.008,95.9161,100.008,8,267,227,232,726,8
20,20,4,1,8.8,96.9948,95.6759,100.008,100.008,98.564,100.008,8,26,0,0,26,1
20,20,4,1,8.9,96.9948,92.443,100.008,100.008,97.4863,100.008,4,6,0,0,6,1
20,20,4,1,9,100.008,91.1334,100.008,100.008,97.0498,100.008,4,4,0,0,4,0
20,20,4,1,9.1,100.008,90.1657,100.008,100.008,96.7272,100.008,2,1,0,0,1,0
20,20,4,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
20,20,5,1,5.6,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,1
20,20,5,1,5.7,100.008,94.7529,100.008,100.008,98.2563,96.9834,0,12,0,0,12,6
20,20,5,1,5.8,100.008,95.5922,100.008,100.008,98.5361,96.1693,0,33,1,0,34,12
20,20,5,1,5.9,100.008,95.8819,99.9342,100.008,98.608,96.5982,0,63,7,0,70,19
20,20,5,1,6,100.008,96.5191,100.008,100.008,98.845,95.5108,0,126,11,0,137,35
20,20,5,1,6.1,100.008,95.9519,98.9182,99.4325,98.1009,93.8233,0,199,37,3,239,61
20,20,5,1,6.2,100.008,95.7738,98.3533,99.2098,97.779,86.1043,0,310,89,23,422,120
20,20,5,1,6.3,100.008,94.2977,98.3699,98.4175,97.0283,83.5579,0,435,203,73,711,195
20,20,5,1,6.4,100.008,92.3102,96.6791,98.3128,95.7674,79.278,0,581,373,161,1115,293
20,20,5,1,6.5,100.008,88.9055,94.8079,95.3743,93.0292,76.9793,0,775,574,370,1719,435
20,20,5,1,6.6,100.008,86.0929,90.7192,91.4233,89.4118,76.3788,0,985,868,643,2496,634
20,20,5,1,6.7,100.008,81.0987,87.0965,87.7153,85.3035,74.1206,0,1211,1165,928,3304,891
20,20,5,1,6.8,100.008,79.3542,84.9768,85.1876,83.1729,71.8608,0,1379,1392,1224,3995,1207
20,20,5,1,6.9,100.008,77.3798,83.1176,83.1954,81.2309,71.6256,0,1570,1549,1476,4595,1456
20,20,5,1,7,100.008,76.1302,81.7266,81.2934,79.7168,71.2705,0,1701,1722,1690,5113,1708
20,20,5,1,7.1,100.008,74.2917,81.1082,80.2803,78.5601,69.6859,1,1859,1817,1812,5488,1925
20,20,5,1,7.2,92.0464,75.1797,81.0471,76.2008,77.4759,70.5875,3,1933,1880,1992,5805,2070
20,20,5,1,7.3,93.5486,74.3735,79.3511,74.8215,76.182,69.2062,20,2027,1963,2075,6065,2189
20,20,5,1,7.4,86.786,73.7964,77.0827,75.052,75.3104,68.7416,118,2048,2051,2098,6197,2289
20,20,5,1,7.5,79.3738,71.9056,74.7461,73.2371,73.2963,66.6497,309,2120,2081,2135,6336,2324
20,20,5,1,7.6,74.9689,70.3511,74.7789,71.4317,72.1872,64.6915,525,2146,2112,2195,6453,2376
20,20,5,1,7.7,72.7296,68.9034,72.7005,69.2147,70.2729,63.1694,731,2188,2139,2228,6555,2351
20,20,5,1,7.8,71.7137,67.1699,72.5563,68.861,69.5291,61.5544,883,2258,2161,2276,6695,2165
20,20,5,1,7.9,71.0407,66.2437,68.7696,68.11,67.7078,59.4681,940,2273,2248,2283,6804,1951
20,20,5,1,8,68.9154,65.7019,67.7386,66.6679,66.7028,55.4714,909,2175,2156,2165,6496,1719
20,20,5,1,8.1,69.0599,63.5788,65.9866,63.2904,64.2853,49.4213,909,1971,1881,1929,5781,1472
20,20,5,1,8.2,68.447,61.0531,61.6911,58.8635,60.5359,42.9076,775,1709,1642,1673,5024,1237
20,20,5,1,8.3,61.4204,55.429,55.7857,52.2506,54.4884,40.3096,700,1494,1367,1419,4280,980
20,20,5,1,8.4,67.7598,45.2978,45.2278,42.3491,44.2916,39.8593,459,1255,1107,1146,3508,722
20,20,5,1,8.5,94.9411,39.2441,39.1782,38.0081,38.8102,46.5326,198,974,878,886,2738,465
20,20,5,1,8.6,93.6107,41.1139,38.4679,37.3025,38.9614,90.8025,11,696,630,646,1972,213
20,20,5,1,8.7,93.6107,51.925,38.4379,35.6734,42.0121,100.008,11,416,387,399,1202,4
20,20,5,1,8.8,92.3362,94.8561,100.008,100.008,98.2907,100.008,11,153,133,141,427,0
20,20,5,1,8.9,89.1067,97.2592,100.008,100.008,99.0917,100.008,10,11,0,0,11,0
20,20,5,1,9,93.3229,100.008,100.008,100.008,100.008,100.008,3,5,0,0,5,0
20,20,5,1,9.1,100.008,95.5707,100.008,100.008,98.5289,100.008,1,3,0,0,3,0
20,20,5,1,9.2,100.008,91.1334,100.008,100.008,97.0498,100.008,0,2,0,0,2,0
20,20,5,1,9.3,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,5,1,9.4,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,5,1,9.5,100.008,91.1334,100.008,100.008,97.0498,100.008,0,1,0,0,1,0
20,20,5,1,9.6,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
20,20,6,1,5.4,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
20,20,6,1,5.5,100.008,98.774,100.008,100.008,99.5967,100.008,0,5,0,0,5,0
20,20,6,1,5.6,100.008,94.5595,100.008,100.008,98.1918,94.3077,0,8,0,0,8,2
20,20,6,1,5.7,100.008,95.3787,100.008,100.008,98.4649,97.4155,0,15,0,0,15,7
20,20,6,1,5.8,100.008,95.1105,100.008,100.008,98.3755,97.6343,0,42,1,0,43,15
20,20,6,1,5.9,100.008,96.2346,95.7373,95.2599,95.7439,96.2168,0,76,2,1,79,23
20,20,6,1,6,100.008,95.9613,98.4731,100.008,98.1475,95.8079,0,132,24,0,156,43
20,20,6,1,6.1,100.008,95.6681,98.1032,99.8458,97.8724,94.0108,0,232,48,13,293,75
20,20,6,1,6.2,100.008,95.2536,97.5326,98.3321,97.0394,90.5423,0,352,120,34,506,118
20,20,6,1,6.3,100.008,93.497,97.7317,98.2431,96.4906,86.6197,0,484,246,95,825,199
20,20,6,1,6.4,100.008,91.1473,96.0284,95.5356,94.2371,82.5975,0,645,460,243,1348,305
20,20,6,1,6.5,100.008,88.2226,94.186,93.986,92.1315,80.3373,0,817,687,478,1982,459
20,20,6,1,6.6,100.008,83.5483,89.636,90.5611,87.9151,77.5682,0,1070,965,743,2778,681
20,20,6,1,6.7,100.008,80.4295,86.5795,86.4042,84.471,75.1389,0,1275,1212,1060,3547,920
20,20,6,1,6.8,100.008,78.7399,83.7866,84.6256,82.384,72.7529,0,1452,1443,1311,4206,1196
20,20,6,1,6.9,100.008,77.3959,81.8364,82.5437,80.592,70.8947,0,1620,1618,1562,4800,1474
20,20,6,1,7,100.008,76.8497,80.2679,80.0367,79.0514,69.0314,0,1758,1773,1731,5262,1695
20,20,6,1,7.1,100.008,75.9071,79.4116,77.8835,77.7341,68.0562,0,1851,1867,1888,5606,1923
20,20,6,1,7.2,84.9545,75.2435,78.8324,76.8181,76.9647,65.4598,7,1944,1929,1985,5858,2056
20,20,6,1,7.3,88.8837,72.306,78.415,74.9508,75.2239,65.5027,53,2066,2000,2082,6148,2181
20,20,6,1,7.4,81.7435,71.9985,77.6048,73.8264,74.4765,64.4927,187,2132,2033,2136,6301,2213
20,20,6,1,7.5,78.7013,71.6106,74.5874,71.9687,72.7223,64.4884,329,2135,2106,2166,6407,2282
20,20,6,1,7.6,76.5705,69.3126,74.0719,69.465,70.9499,62.9372,479,2162,2125,2246,6533,2330
20,20,6,1,7.7,77.1797,69.0953,71.3523,67.9988,69.4822,61.8019,622,2185,2181,2290,6656,2400
20,20,6,1,7.8,76.0401,67.8065,70.3958,66.2104,68.1376,59.8484,722,2239,2204,2324,6767,2208
20,20,6,1,7.9,75.9022,65.0363,68.9891,65.8102,66.6119,57.5792,782,2320,2236,2325,6881,1992
20,20,6,1,8,73.5574,64.79,67.2978,63.846,65.3113,53.9958,701,2171,2135,2221,6527,1754
20,20,6,1,8.1,69.0965,63.3496,64.045,60.8266,62.7404,48.9268,638,1940,1894,1962,5796,1498
20,20,6,1,8.2,69.0441,58.9537,60.6644,56.9896,58.8692,41.2861,638,1727,1617,1698,5042,1261
20,20,6,1,8.3,75.0646,52.6942,54.3331,50.8072,52.6115,37.6202,394,1506,1359,1429,4294,1005
20,20,6,1,8.4,60.9505,42.5204,42.3721,40.3746,41.7557,38.2363,169,1231,1141,1158,3530,746
20,20,6,1,8.5,98.0069,39.1323,38.6294,37.4331,38.3983,35.9073,155,986,872,908,2766,499
20,20,6,1,8.6,98.0069,40.1415,39.2338,36.1322,38.5025,67.6572,6,701,620,668,1989,243
